chromosome_id,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,14_1YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,15_12YR_M,160_26YR_F,162_21YR_M,163_67YR_F,164_67YR_F,165_68YR_M,166_82YR_F,167_66YR_M,168_68YR_M,169_70YR_M,16_24YR_F,170_69YR_M,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M
24,0.08316679089686982,0.08152213587986162,0.0829890136588196,0.08133219938923152,0.10539206269627518,0.08480714450429166,0.07792029611034021,0.10033625501548116,0.09336768947033187,0.07856012338090392,0.08891320693423978,0.1169201134971804,0.082774420778129,0.09056520042359387,0.06978171833213731,0.1124033590723317,0.0876679789606721,0.09946469393084018,0.13023892288186906,0.10059605867880599,0.10305377334754805,0.11106006836298109,0.10227367437766618,0.10116752520263503,0.0,0.1681262689491541,0.14828466565197984,0.1660800279383822,0.1776076658098444,0.18021370661748873,0.2052383970575688,0.18482936492859361,0.1789270276610725,0.13119872758891243,0.09502987786923242,0.09028402205104953,0.10925168639955389,0.08943867066490928,0.12417081322879193,0.09872786396642338,0.11724658197324062,0.09883700631982138,0.2525619863019987,0.1683092611948869,0.14726976517141138,0.0830895168112833,0.08780250478980049,0.14031551161869282,0.12772751545007446,0.08241874808829282,0.07778698169963777,0.08953502916923722,0.08976581763945662,0.08605641551059234,0.1102717172774171,0.1451489059293176,0.08563831887960699,0.13429433260091508,0.090158773934857,0.08461282189389903,0.12198221018814696,0.12075621867397922,0.0885297783825705,0.11003506440241505,0.09721892199543922,0.06507555065431048,0.147393627632227,0.10097570427153309,0.06359078988169341,0.07868673319974903,0.09813171299839336,0.14013949650777413,0.09499506712144382,0.105553250241341,0.10859750895161101,0.11099119554769887,0.09418517742713745,0.09333997883304271,0.09196229590568165,0.0909622110646056,0.08468452337224691,0.09824637263705308,0.11878700448803403,0.08319676094663306,0.0791523374802767,0.07042726299289608,0.10421484339478455,0.07313942540071158,0.10623331748520855,0.11632156492913141,0.08789045519568899,0.08732653602892528,0.0739808982257351,0.11045669949260181,0.12832272031896322,0.09233520599426032,0.07778107071683417,0.08338671761751497,0.10010288336303148,0.08356820324017492,0.13394717145587826,0.17316726601345553,0.15424921165602792,0.13040980425918458,0.17831121498766833,0.1541439146759793,0.14678943326253857,0.08459382651030568,0.14539320643474019,0.192544962024448,0.12451175911628429,0.17578946479396343,0.17717415971185055,0.11323705088702778,0.08384786730652066,0.08596243482068626,0.08904330900096091,0.20022625212488354,0.11623311472105285,0.10916087318416709,0.10957278738454507,0.11708792499570332,0.14453741118643923,0.12299605233383795,0.11833431565094468,0.10232726400430536,0.12276136953808006,0.09340877143065773,0.09467363609563095,0.1006150298924185,0.10071194891331345,0.11739923177562801,0.12045357175103126
25,0.14930435425265476,0.17010526412446036,0.15820380721399357,0.16333311915479365,0.16492424939149986,0.163762837395649,0.16279992818093741,0.16499432587462848,0.15074912560825585,0.1660276821962665,0.1708465827500555,0.16060301854650533,0.1520008556047314,0.15327587074765625,0.15247130824394634,0.1658270498893382,0.14667034418796632,0.15958074891320181,0.14119253031632628,0.1507417460024628,0.170317606103285,0.151341683795377,0.15261823179371564,0.14148865789912274,0.1681262689491541,0.0,0.09443208184202717,0.11928911038830085,0.10511724819965672,0.10989071808281753,0.15101452680812533,0.11280814310473737,0.10789786161297837,0.17200640723979524,0.17798074648438472,0.16504668675892417,0.18244944782831474,0.16350392370488584,0.15774099013572848,0.18279938161176218,0.14510287556837592,0.1581843168945053,0.2798455399218482,0.1821425510349988,0.17318893582610262,0.15638409506953643,0.16583181941787206,0.17750417615658093,0.149784662001653,0.1614770404177512,0.16265834305455568,0.17588358875044385,0.15662453413016592,0.16907464376849368,0.15835983931367617,0.1719781832508165,0.15447834742489497,0.1775678422352166,0.17317061624673052,0.15203498997337733,0.16026565087068412,0.17249055043907646,0.14815498803523133,0.1370053000451574,0.14124703951490294,0.16720790942385866,0.13773598691885744,0.12893313743377902,0.15709431107598065,0.16689657599913482,0.13432856640209714,0.16848363692250148,0.17332449688396767,0.1842048594568694,0.15736963343718258,0.14316553372236196,0.15748652396432464,0.15624174071401215,0.16773925547554014,0.17871663906919674,0.14450973768724876,0.17077635139750072,0.13944026725061223,0.15669765136980765,0.1651700786241117,0.16957414231395446,0.16553390089461928,0.1614623778767436,0.12575024507794716,0.16667180478543137,0.17113463478005259,0.16242332524203312,0.16375549959023256,0.19581897371465037,0.1914041362039235,0.17251879922958427,0.1547774990052835,0.16444616789062036,0.18007459597029152,0.18018231129950457,0.1480236509692995,0.14308456307540568,0.14861222428963153,0.14692611836454147,0.18296533567625253,0.15648324677428677,0.15744335585492172,0.1854502112448371,0.13193584897090124,0.17761482969357126,0.15458434019305295,0.149976577577438,0.2122596669175348,0.1748875269120479,0.16683592258784075,0.17250736426585556,0.17514674186439536,0.25451485439562804,0.16405510972719284,0.16699489154173683,0.16880633898179176,0.17956748095559708,0.18108021352709816,0.15721272891460564,0.16681135897938112,0.1685903825535,0.1947272868357473,0.15866335283374794,0.15572256842488374,0.13987049431914642,0.15578145941679972,0.19272448533729797,0.1596140730586833
26,0.13490003911354836,0.1595470236872306,0.14374594512428268,0.15511424148732422,0.1681547678544393,0.1499423164402676,0.16217282298485294,0.16215375984019112,0.1558678912817845,0.1610522031733924,0.16362377744118536,0.1741010251880792,0.15633865787177986,0.1599678532827998,0.1420020274064177,0.16229674249506007,0.1321374603073198,0.16637455670383028,0.1511754611046783,0.15904650635144155,0.1674619937495958,0.15269383465069994,0.15415494131644142,0.15502788412865617,0.14828466565197984,0.09443208184202717,0.0,0.12675496536270356,0.11792573222924842,0.11359987191991318,0.16560523849152461,0.14502614846596687,0.12632330017103346,0.17581461883089347,0.17535090271031908,0.1572930243173207,0.18156491270478126,0.16307375600242932,0.1646865128260998,0.1763695166417637,0.14078004071424616,0.1537510515274308,0.26391788066897637,0.17989520188253944,0.15954823864854586,0.1559328213988552,0.15632082240543327,0.16000610181751143,0.1680852968230322,0.15354020586332076,0.15710777791624514,0.161887352199788,0.15043556118324225,0.1666921431216055,0.15176059910002143,0.16683330292263296,0.14474770336364323,0.16869372344170333,0.1635319537542129,0.151691147500899,0.1577369271418633,0.1663936851985609,0.13456919311143375,0.13679568649747606,0.14547923357073297,0.15395837720508088,0.15257096959858837,0.12220696726203592,0.14330047955136288,0.15628190756493412,0.1295474780370827,0.1627944941366813,0.1743468581922387,0.17554863498753775,0.15851474172287605,0.11646822580253403,0.1505934666837626,0.15598120275815186,0.16344942891886652,0.1649150970937849,0.13832795526070962,0.16442165260871494,0.14220423996133372,0.1473563672060324,0.15407107603933837,0.16042771394903457,0.165276740660509,0.15489434519730536,0.11726627222810906,0.17217246057014843,0.1557357021220458,0.14306308588277147,0.14902658631080856,0.17442797602634885,0.18887618621469318,0.1593718999847169,0.1400093485095564,0.15328369691308474,0.1691511263945021,0.1642535616094653,0.1630250670266337,0.16747626830526754,0.16531497236951645,0.15224677897746347,0.19577480396419503,0.16379342160888974,0.1643037199589311,0.16737071055304673,0.14781288081780297,0.1913261121519223,0.1596484137734731,0.17533986961484302,0.21953061794600004,0.16453228620721527,0.1546064834711444,0.16676922370417357,0.17755585804995078,0.23288987661450872,0.16667703909934695,0.16745629266087433,0.1694592255430657,0.1637134504755754,0.1874419077506064,0.15247539972453128,0.16890063123625548,0.1672964038456562,0.19363913398952082,0.14951689636429719,0.15517111498388994,0.14734636810516183,0.1601991716823188,0.18252297291090103,0.1554106112392678
27,0.15114254298921376,0.16620764106036479,0.16189452277541194,0.166206253706073,0.16971235242496363,0.15552838885454054,0.17619106540393517,0.15329700991139708,0.1613054411054916,0.1694697030686506,0.17529051841203538,0.16968869503599737,0.1678977680186543,0.16361765106939116,0.16175318510669234,0.15446195046552888,0.15075210868208846,0.1675250734764311,0.1566703253566845,0.15985202210040544,0.15803696760476202,0.1539750567716927,0.1549939080077771,0.1435908609965374,0.1660800279383822,0.11928911038830085,0.12675496536270356,0.0,0.11771775070233562,0.08310920603532627,0.10844904135015825,0.10134736333103382,0.09716202534447568,0.19833663567385437,0.19056698450255485,0.15696257214264023,0.17494428431502662,0.16888020225216413,0.14991390140401425,0.19283502550086795,0.1388992440278002,0.16667480088774306,0.28099763731187255,0.18474008820280502,0.15374101380178218,0.16482298092492875,0.1632570786644618,0.16157314531142938,0.13867115607626535,0.17973964172522008,0.1671009083136807,0.17688673876708944,0.1577034163781595,0.17564334545968147,0.18218005495660214,0.18783957943757668,0.165432760707384,0.19053882773798528,0.18451043613391283,0.16893182937080425,0.1780296073001983,0.18442294856627414,0.15735363168833735,0.1608060188706895,0.15186719705683863,0.17422227286863975,0.1525285686380238,0.13666001448179937,0.16256459259312112,0.17340112113346431,0.13976284145233808,0.17072532174254954,0.1938788003798686,0.19793248367890245,0.1802234411396879,0.15221189427172688,0.17640045945938815,0.17282081956341447,0.17328897648979247,0.18970324247726836,0.1650613069578861,0.18775242352590119,0.14979444729389868,0.15880982192633677,0.17042353838197247,0.1761420163087698,0.1931964083882709,0.16635655723120757,0.13760083892243874,0.17475200212138492,0.17021832976152784,0.16808082606292063,0.1712748458706866,0.20296852636800497,0.20443119819776712,0.1833482576173635,0.15392746478135078,0.17800923213464198,0.18182394137504,0.183485421315145,0.15818340691102764,0.1580197577702146,0.1421262112751691,0.16717002843213685,0.21545414594914938,0.17195015219845786,0.15311853319739596,0.17605879262438914,0.14435005023594172,0.1498584144178843,0.17762011719306403,0.16310344709371655,0.19168650264455445,0.1933507862909376,0.17145477879966506,0.18376397541314657,0.1892867257590689,0.2613506208892572,0.1642143009847296,0.18466348987289788,0.17318571228687787,0.16990563124355504,0.1856454208218416,0.17193901661456856,0.17205488334256094,0.18286081426316814,0.20363499206163052,0.16973336733062971,0.16924901100306994,0.1567157173066169,0.1593888131019694,0.20067424891253097,0.17200221553829662
28,0.15291426136597194,0.1847261707313562,0.1778498187760183,0.182795638981409,0.17903004625829555,0.17142952479844076,0.1880182561860501,0.16798962462595132,0.16399811770561412,0.16718363699993152,0.1801892915937496,0.17779274803012793,0.16674072717696822,0.16602191769065808,0.1677388923123427,0.16094422631105829,0.15472046701164016,0.17504470196455768,0.1441315229667914,0.1477593710813672,0.18666281781854052,0.15498536425591816,0.1587814337170473,0.16256232585412772,0.1776076658098444,0.10511724819965672,0.11792573222924842,0.11771775070233562,0.0,0.10947879917977278,0.1365894430874406,0.10919168496008519,0.07840259556481939,0.19370566808298956,0.18650078484996527,0.17317517768137689,0.19336577107564587,0.18636387877381583,0.1482212321064295,0.19639121936265583,0.1397155424202688,0.16363976810885525,0.24479220535050308,0.14373686488784576,0.15009686367884478,0.15652038705650256,0.1859491257472187,0.14797174013719538,0.14211085625942488,0.18638986357627726,0.17787311506656409,0.18765193255144952,0.16697980903597212,0.18637465592141184,0.18813254463417237,0.19435698013305266,0.17607150078129513,0.16258450053619458,0.18999318869829995,0.17775607384422923,0.1869611028709796,0.19280802055354218,0.15456970404577272,0.16555186867132693,0.15327586584266092,0.18744344792299958,0.13242481172889642,0.13956036271845004,0.17500883695186142,0.17458765868522858,0.1451415456248985,0.15400081428375487,0.1981349049495924,0.19498936031256084,0.19196322729017498,0.1504032259328606,0.1873304786130522,0.1645746313956432,0.1899478861673076,0.18754256729151775,0.17766952860667634,0.1835844142061084,0.13487094456216464,0.18468573831498683,0.18136452006171436,0.18002122528216397,0.19543623713853275,0.17947166175498072,0.14951429737282534,0.1723608647940567,0.18266056395018304,0.18059321580325768,0.18189323629846052,0.213391358435148,0.20667131890860901,0.1976660521771463,0.1697061872128211,0.19129023719041144,0.19071575649377304,0.1998012148150525,0.18692081085091694,0.17607188283222341,0.1695231478743754,0.18558940300566026,0.22586076608038602,0.18456442484883243,0.1891413734222547,0.1794829847540253,0.16776706301272892,0.19319373608284351,0.19647581891361982,0.18221751235946748,0.21086030773712724,0.19094224568558896,0.17359663063674952,0.18884159885258917,0.1901731160429109,0.22788605078379767,0.16826682272891574,0.18507892275518523,0.17040883323187925,0.16983761123082478,0.18688652344154416,0.16881450064302725,0.17440635849445754,0.17621272000640364,0.2009903521083177,0.16783194026592554,0.16259648676413663,0.15314568661658667,0.1664074134303924,0.20730637701163562,0.1638278963656855
29,0.15912663722719061,0.18173247766069717,0.1762436964216014,0.18480286237610666,0.19189229577473174,0.15599261482386695,0.18828011722459478,0.1587724692895807,0.1647595479629686,0.1783709096565421,0.18986879628410752,0.18895472316108983,0.17756390719307721,0.17787666215890227,0.16597699395058718,0.16629463835211947,0.1488317994550132,0.18195654216482526,0.15600731406097212,0.1572589677143105,0.1851383337570875,0.1603905376962711,0.16269186889542303,0.15566886899029883,0.18021370661748873,0.10989071808281753,0.11359987191991318,0.08310920603532627,0.10947879917977278,0.0,0.1017813525445954,0.09918873371038453,0.09697999860376488,0.1953856650666479,0.20826176089157616,0.17627975443057028,0.20155766579288578,0.1932295131411377,0.16995430854404492,0.210349083861761,0.14199637078481667,0.1784604928671393,0.29359225043709675,0.18427688377315227,0.1516823467386538,0.17535632955841116,0.18780505262619246,0.1860307634344968,0.14839292060347392,0.18583057763863603,0.17907025160621137,0.18076002786509515,0.1665480569874987,0.18376574415200486,0.1820729056857804,0.1905288617854596,0.1734482038683478,0.19333934695616248,0.18616700267611244,0.17822227749678135,0.17598511133636735,0.19087630414583542,0.15879999593648889,0.1667536243737076,0.1598207481704699,0.18076496342248066,0.15314306143492423,0.13019922410969748,0.16700968798768734,0.17437513949562586,0.13620509291212093,0.18554786855862432,0.19937726149105786,0.19694122809860987,0.17471846674210867,0.14904255870603836,0.17522726695788393,0.17320646960228192,0.18201401005218532,0.19138842695023756,0.16700977985233081,0.1827812941667384,0.1462006171708499,0.16867070873797257,0.17133098471926286,0.1752225716072221,0.18176487016577084,0.17333556087202862,0.1472865932445194,0.17842638687388346,0.17455374437302001,0.17194349481018872,0.17428390035547864,0.19968098348791627,0.20161338105767193,0.1816371681956469,0.15984763004505,0.18066945707434223,0.20211862989678747,0.1918378576883637,0.17057953894022865,0.15376980912134147,0.14056464362732712,0.17637465524840124,0.21853754642845025,0.18228230413172825,0.16756227612795804,0.1900485745131303,0.1514328921552466,0.15428727749443813,0.18511801472242653,0.1622470202969413,0.21150523826413728,0.18992875498213124,0.1808074107997636,0.18464850167674857,0.1989894314104428,0.27339579956416754,0.17837694153847874,0.19074289741936412,0.18821912198847612,0.1919859522848851,0.20155700297944218,0.1707794459552503,0.18845496370023201,0.19470056674411299,0.216443188757074,0.17769681633678758,0.18104455293636135,0.1623612915428578,0.1743683238015905,0.20231680497930854,0.16847356371296648
30,0.18605488789633637,0.20466792694742172,0.19911201684934493,0.19517101295687783,0.20529918042012682,0.1947231106486334,0.20772028057899278,0.1893949899630556,0.18695532724985425,0.19443216157408671,0.21413571678903298,0.20101288809144296,0.1943341328757523,0.1892283094536376,0.19322426446046506,0.1798743086878717,0.16545930162214906,0.19727770255043528,0.17408910375841075,0.17316564861212275,0.1940938805929734,0.16798648598058372,0.181989745748971,0.16215591137231836,0.2052383970575688,0.15101452680812533,0.16560523849152461,0.10844904135015825,0.1365894430874406,0.1017813525445954,0.0,0.11561927308007812,0.11466861950340125,0.2252627220660548,0.22412012354361416,0.1890135280861383,0.2129912208061969,0.20714382384147276,0.17733717871030785,0.23540286695339271,0.16017954792870126,0.18922785743067666,0.31091533082454825,0.18595936410368238,0.1604764944501172,0.18745542942887453,0.2047551074996467,0.19981007667066605,0.1484715431663165,0.20620943194976557,0.2039653717171709,0.20453115804052338,0.18160132595356904,0.20585464857205302,0.20603791792405704,0.21816312597004076,0.19422751572353966,0.20547317787606506,0.20999459831189335,0.20302408786355186,0.20627916563469448,0.21437271088330725,0.1861853717163035,0.19277417114151654,0.1868838887730757,0.20859529914567446,0.17258222418411698,0.15412583547528527,0.19121761147601077,0.1945495994517632,0.17391301263900158,0.18997728187717608,0.21340625915713332,0.21470429477095235,0.20533997012172217,0.1811205166807056,0.20208347080764658,0.19285812062952604,0.1992417064373471,0.2138062351404948,0.19350197440820693,0.20875196866181206,0.1777778037001017,0.1878002334027378,0.19739086780852794,0.2015673402580977,0.2163143430995769,0.19509310332830462,0.18263160197663772,0.188992323526328,0.19567978971002556,0.20300795380140638,0.1928619073971352,0.21872337923646867,0.21557261936131536,0.2157622382963379,0.18479734495885158,0.20660045865780285,0.20479551742935828,0.20908603792140382,0.192136327125455,0.188749600279179,0.16172284062335296,0.19165601836602883,0.23440405931583744,0.18184558130205467,0.18170214993486297,0.19570051609746233,0.1762221953531178,0.17618712425239152,0.2089694582424248,0.18854398023890093,0.19769643667779552,0.2222683521211933,0.19991356119958584,0.2151329930666173,0.21593277024823984,0.28599266714079646,0.19435924895959514,0.2114713779001131,0.200339027081123,0.20624901924094607,0.2032126912081716,0.20325963197480795,0.19935222032917976,0.21203088501061307,0.21937247371143823,0.19537315425746876,0.19784414575761322,0.18146701658835582,0.18968385202712587,0.22301894918830364,0.19593568715302712
31,0.16263080397261173,0.18959365401185196,0.1814173721819547,0.19052987549345943,0.18345464524203475,0.16721476744092764,0.19452059647079456,0.1630857989356933,0.17122134381344484,0.18452202956167482,0.1912932379719767,0.18278908380881653,0.17914052124699753,0.1739070835435617,0.17317988800643763,0.16555739250898963,0.16671138672716043,0.17440538807386122,0.14643591983504947,0.16711980048180045,0.1727636681189827,0.15918841627363003,0.17327789196945909,0.15759909114828086,0.18482936492859361,0.11280814310473737,0.14502614846596687,0.10134736333103382,0.10919168496008519,0.09918873371038453,0.11561927308007812,0.0,0.07386262105248896,0.199532727333798,0.20448363636219624,0.16935789011259111,0.20176363699434988,0.18508657853994287,0.16693884379680413,0.2172488180669271,0.14209950770265345,0.1675239246199655,0.28745000490272055,0.1798657871739756,0.154939875712153,0.1746567387742936,0.1840333142403756,0.17789189114312567,0.13546253191192803,0.19037537945546906,0.1711647512149413,0.19146002185933259,0.1730924295132294,0.18344010197333574,0.1976396747656989,0.21302798053702537,0.17732708872211922,0.19029945826304467,0.19617830484040202,0.18970005935316983,0.19665586257527146,0.2073700641585759,0.17400892307999594,0.18529928265217155,0.167189402376933,0.18634271386629903,0.15896383318186752,0.15231675362024164,0.17369671365672532,0.17832630680753436,0.14710235011272135,0.18053196758749357,0.20304160211383354,0.21345721915448376,0.1902963407688434,0.1793726974499074,0.18871928244894648,0.18252325338953843,0.20183606148016708,0.19517340945257577,0.1755146163556004,0.18457865196978102,0.1750739552861676,0.184689702859208,0.185232454142734,0.1842067678283265,0.19556696933426057,0.1822767197049754,0.16924776649154566,0.18453133971234834,0.17666154816175808,0.1708041896786775,0.17980138996713413,0.215113018103606,0.21284333859091917,0.1899355775025418,0.16188013627007625,0.18179371224334506,0.19596216998257662,0.1860244714376083,0.18721064151381298,0.17697815662427993,0.16227247721772295,0.19597135882109018,0.2499237264600991,0.19003178511691426,0.18174058774026222,0.19871674447386906,0.16268848419063722,0.1536004611885485,0.19865566612128774,0.18133414927465938,0.205003429654332,0.19408707486194882,0.17913135897212723,0.19322542777346968,0.19753067279183004,0.26541897705574347,0.17580079715323024,0.19291841950304722,0.18864143552509802,0.18869870885192605,0.20173819041011928,0.1736259394286911,0.18391699487197669,0.18286965002598785,0.21467145906578503,0.18539603182699893,0.18277599425155622,0.15978039191375804,0.17274258199721412,0.21614308801657497,0.1731117922574107
32,0.15949736070476386,0.18328825046058891,0.17883179396201102,0.1835355783164709,0.18130983949142365,0.17134030359913893,0.19410739942915067,0.16860443688768315,0.17209612626731094,0.17559278859544733,0.18298891613585833,0.1797063618106849,0.17667037805611296,0.17080827125904766,0.16616370288099033,0.15238430507648626,0.15218915450185327,0.17492447966091418,0.1470257977997813,0.15299563005941244,0.17740382801798063,0.1456741484791025,0.16576537269272806,0.15858437559019103,0.1789270276610725,0.10789786161297837,0.12632330017103346,0.09716202534447568,0.07840259556481939,0.09697999860376488,0.11466861950340125,0.07386262105248896,0.0,0.20140560696560994,0.19805906516517072,0.170650002420352,0.19742117167933138,0.18492517422503,0.15785132611378785,0.20526606012150478,0.13591240543762761,0.1673878251683392,0.2686864937311688,0.16431319828801733,0.14530966911282017,0.1590011849130141,0.18405941190883443,0.1668662221299531,0.13447810946020783,0.18609155137690042,0.17864111930587878,0.1899070100604649,0.1661805371162872,0.18506122153379911,0.1942173146971118,0.19521669299434324,0.17215293091186265,0.17998948526737968,0.19026960690979788,0.1820954884240079,0.1899593540597551,0.1980122405756972,0.1636650813520324,0.16714354435618148,0.15446799503591183,0.18993136056727727,0.13666872602703742,0.13788134025580895,0.175034621135971,0.17702406442136376,0.14673362779556842,0.16498842512685002,0.19964529941987816,0.20465896006631848,0.1958511985837801,0.1544393898507779,0.19192435189296975,0.17477404316184653,0.19185604810177803,0.191888992787494,0.17878096449406236,0.19111185364847103,0.1486948578517531,0.17957136775087718,0.18712083974435714,0.18245702009282955,0.2001962260827614,0.17961044016350766,0.15386569428825692,0.17821596289860991,0.1847159363171524,0.18241609051070637,0.18236675095250404,0.21520668374214036,0.20528306135258656,0.20043937463959394,0.1688310660786838,0.19077050912581775,0.1893279340427162,0.19688103507517166,0.18120235515502933,0.16746902511588665,0.15134014672421137,0.18472741561750755,0.23803799115125238,0.1742599483724092,0.17523956898774337,0.18246767648753204,0.15402472891669855,0.1598737534956772,0.19625772531642416,0.17484571694128676,0.19976422080312262,0.19527314296555803,0.17702533875856796,0.19385228798444187,0.19560435717964988,0.2504329669742067,0.17328268687937196,0.19354003376389642,0.1830793646734287,0.1679874282020823,0.18816290478068345,0.17243076735166826,0.18156865598829175,0.18376112909642772,0.20959446020980713,0.17158849304339951,0.16925076973747422,0.15637558469227753,0.17755362685404172,0.21497645295712262,0.16850044827768795
33,0.12124642183001351,0.17617930663875772,0.14546714143233752,0.14684707619067117,0.13688627857737143,0.12961883550679631,0.1354248403907647,0.15243550667343347,0.1438030038729206,0.1439012645380733,0.14760572470753658,0.14993352670228685,0.1155477155122875,0.13292754157243575,0.1402573856014178,0.16225162879504396,0.15569370469515503,0.1427403083252564,0.15280851799627862,0.15941478575357373,0.16605075036067743,0.1611348813004306,0.15446153622063524,0.14760943455022235,0.13119872758891243,0.17200640723979524,0.17581461883089347,0.19833663567385437,0.19370566808298956,0.1953856650666479,0.2252627220660548,0.199532727333798,0.20140560696560994,0.0,0.11419215498949231,0.12261954769041196,0.15256921226054984,0.13163042516638696,0.15546607858202285,0.14279338739390382,0.15766999564803774,0.1271294806876233,0.2795622890877495,0.19448618925122105,0.20681949009655298,0.1416781901106413,0.13736270007334708,0.18465963171632838,0.17166424591465312,0.12904525802069375,0.11973326375059702,0.14975366901847242,0.1559456834376467,0.14072150618816304,0.1498095768761569,0.1911271489264093,0.14618772931700724,0.14809894823198422,0.13181830176629708,0.144694455944081,0.17324689186897962,0.1657680213087667,0.13675129033773983,0.1452994235929097,0.134847857710914,0.12353050454781413,0.19005373565127937,0.13935128360968452,0.1179987311627902,0.11152148040793339,0.11704602686975026,0.19125924146184226,0.13368166767872267,0.13985804116875195,0.13875593620983973,0.1644751441778477,0.13839124543534406,0.12323571718569397,0.1639959617747241,0.12072948399114981,0.1282348982947893,0.11238825125752415,0.1668570838210318,0.16531294982609995,0.13003503185673068,0.13473585520303769,0.13881568259506258,0.13126988321629074,0.15722312538775549,0.1433062651531961,0.13121669794753082,0.11513634103015741,0.12479364558100134,0.17679411747701324,0.1934531219653077,0.11538010539683079,0.1301747974739267,0.11870330920552451,0.16151806460556553,0.12532883012521506,0.18696247747518513,0.19175258037900225,0.19101471765137812,0.1771745997650982,0.20666123528443286,0.18588835697701966,0.18875257677172738,0.16408738516540236,0.17969231371781358,0.21671066805196731,0.16231922989215963,0.19884462272067283,0.23118310759440927,0.10961434965906483,0.14653439477291555,0.11237783641453085,0.12932977139803017,0.21546742033424046,0.14415735296755133,0.11767874079886848,0.15020033038719358,0.17440651461792178,0.18177880939412275,0.13476956548887714,0.14799401377972832,0.12854785495088325,0.170652582250134,0.16532558595151076,0.15214604216584457,0.12370214033641588,0.13586851708021236,0.13971669615308227,0.1226131237201715
