chromosome_id,101_19YR_F,102_19YR_M,103_19YR_M,104_19YR_M,105_20YR_M,106_20YR_F,107_31YR_F,108_31YR_F,109_32YR_M,110_32YR_F,111_33YR_M,112_33YR_M,114_37YR_F,115_37YR_F,117_37YR_M,118_39YR_M,120_51YR_M,121_52YR_M,122_55YR_M,123_57YR_M,124_60YR_M,125_71YR_F,126_75YR_M,127_78YR_M,128_80YR_F,129_94YR_M,130_89YR_M,131_87YR_M,132_90YR_M,133_89YR_M,134_86YR_M,135_92YR_M,136_87YR_M,14_1YR_M,155_22YR_M,156_25YR_F,157_29YR_M,158_24YR_M,159_23YR_M,15_12YR_M,160_26YR_F,162_21YR_M,163_67YR_F,164_67YR_F,165_68YR_M,166_82YR_F,167_66YR_M,168_68YR_M,169_70YR_M,16_24YR_F,170_69YR_M,17_25YR_M,18_25YR_F,19_26YR_M,20_26YR_F,21_28YR_M,22_29YR_M,23_29YR_M,24_30YR_M,25_30YR_F,26_30YR_M,27_30YR_M,28_43YR_F,29_44YR_M,30_41YR_M,31_47YR_M,32_50YR_F,33_46YR_M,34_50YR_M,35_42YR_F,36_47YR_M,37_41YR_F,38_43YR_M,39_44YR_M,40_45YR_M,41_46YR_M,42_46YR_M,43_47YR_M,44_61YR_M,45_62YR_F,46_62YR_F,47_63YR_M,48_64YR_M,49_66YR_M,50_67YR_M,51_67YR_M,52_68YR_M,53_68YR_M,54_69YR_M,55_69YR_F,56_83YR_M,57_83YR_M,58_83YR_M,59_84YR_F,60_84YR_M,61_84YR_F,62_84YR_M,63_84YR_M,64_84YR_M,65_84YR_M,66_86YR_M,67_86YR_M,68_86YR_M,69_87YR_F,70_87YR_M,71_87YR_M,72_87YR_M,73_88YR_M,74_89YR_M,75_90YR_M,76_91YR_M,77_92YR_F,78_96YR_M,79_1YR_M,80_2YR_F,81_3YR_M,82_3YR_M,83_5YR_M,84_6YR_M,85_7YR_M,86_7YR_M,87_8YR_M,88_8YR_M,89_9YR_F,90_10YR_M,91_10YR_M,92_11YR_F,93_11YR_F,94_12YR_M,95_13YR_M,97_16YR_F,98_17YR_M,99_17YR_M
23,19.3283987644173,18.899653888032528,17.412435260072233,14.677222314839844,16.335218354584107,20.48454733449838,16.259785979219952,20.885621529183894,19.584348266686305,17.408097898099555,18.885369022192773,14.977969858041805,15.466383997108132,13.618120841154127,15.219586061403426,18.765339466466525,19.15583250769179,13.896765473252469,21.811773625549066,16.86007427431491,17.376548477658915,15.742571467453374,15.923063685194595,0.0,16.860507323246054,22.416727522015186,24.161947875925236,22.163369142744276,23.876159999807104,23.34590669221599,24.418521401118664,22.415132345525112,21.85296986309208,24.670453609905294,18.96100923351388,19.506578356047374,20.722163110908376,16.839748089816798,18.08714874939352,21.690752633665902,21.583478507485523,18.804462703729943,30.928114588815923,26.343396751485958,25.385059828455574,14.244054638237488,16.980582355331887,21.607671571011114,14.59194438609344,18.510885952991824,19.361043375722435,20.699515151338375,16.8129404259948,16.49052073845917,18.307918777314207,25.766555618646102,16.592147903277468,22.508148583637173,17.55995080980508,15.925423927604408,20.006286699267346,22.733498317431877,20.0781496762574,21.126072972908336,18.892568918299684,19.27436557417109,19.918677988162717,17.783466851887525,15.619055454367876,16.290804661056107,19.398380449608386,19.59309180559628,17.80866729357374,21.430130742516337,18.693718934666155,22.10600593464495,18.64734726522087,18.24477395786158,16.733729148200897,22.386576419168076,16.607542153766307,18.939124431056857,20.317395865062654,16.789010045980124,18.31417027444913,17.483814122086837,18.873252741544437,17.066028934801974,18.91113834647152,20.739165810933763,19.269838406608248,19.29567164644521,17.77317554270744,23.196126161140818,22.69706115289409,20.258535195077233,17.725311292090495,18.119068545873407,21.645869035144532,18.12443913238479,21.521480040511378,23.939444242134897,21.460573790355326,20.63032991492849,32.82302149356601,23.30663736977588,24.048929364889396,19.70904759704969,18.326978801990716,28.033806430549472,22.711017418492553,23.108071962040345,25.709823943172804,22.41496323506981,19.15035479359666,18.48680766560079,16.540146307247,29.688158891894417,17.912018142738233,20.654988913289298,17.496448110536114,21.733846484962037,24.012181195318167,24.27095092890952,19.969369420084657,16.724466846885534,19.45135056729116,20.016711548335696,18.205471347692104,15.680712003992115,16.032525220909093,23.884188561626253,22.119658523929946
24,14.07069288076805,15.233041110152953,17.691432923157926,16.932905938480445,17.716848389142104,17.52684189987231,15.719923709481284,17.696602413031172,18.62595480323488,18.408995142790033,16.952295412010425,18.831796764006953,15.619702430680638,15.965727976884915,14.116823237434721,19.937541913329493,16.8645877384336,16.85281818179899,20.616323470549315,18.014096534311914,17.33016594705145,18.20321639784688,17.37846091511847,16.860507323246054,0.0,25.051114024136805,23.245557492338186,22.93459348480987,25.015213790070174,24.83612590306453,28.72264155975579,24.28942282895458,23.249302427228816,23.893199866032155,18.590641087760037,19.670664030167025,20.76633830495682,17.329089757168237,21.92662188792081,19.002933689231675,19.00765072387406,19.423201495750213,30.583569256338937,28.064175095288416,25.537484831636363,16.691343867990163,17.054039683264957,20.926672668774582,19.729484590525875,16.9195142012291,18.017117894773346,19.74662888963089,16.505319408823155,15.518871994059037,18.208347725998287,25.006255076695684,16.784078507818755,23.136477253296746,16.967092097906797,15.711384669374011,21.12516566418192,23.332694449398264,17.784307748731127,20.68159878754797,19.24531942941821,13.7261435166016,21.57366875142921,18.958668576360516,12.706926403390355,14.605214143270906,17.723199224537254,21.566551871145993,17.956433379607095,20.44072295683013,19.47006117673482,20.402810862151565,18.34182088566053,18.85325711198783,16.720842537482973,19.180698768879054,16.806326413795063,18.968365046562855,19.548736849234903,16.902730034357567,17.601320264032545,15.915137464942955,19.155385258986318,15.317883329847843,17.885616578454133,22.93697458194111,18.620207258161887,17.87908443871098,16.223902258622932,21.116123543874924,24.979607468737125,18.202481924128886,17.711291770763506,17.399213313666515,21.822617421965564,17.229645121661385,20.865875436269004,24.825396068644316,22.44498000723952,21.28693835094136,32.097359088867314,26.009740299815068,22.718532854725222,17.65248255333267,20.130676617799683,26.82518716550509,20.474665505285998,24.52193224936775,26.877009642785442,20.368582719766952,17.179923448980848,16.87969945368966,18.34220355138588,26.983389914861654,21.494812737307157,22.24587992312271,21.085065071983152,19.32099164685774,25.359879363220234,22.32116256818626,22.618491702787313,17.576413887737612,22.29995242538544,19.63980478474902,17.437100787837416,17.4712880831472,17.713595627338695,23.735824541504115,20.11912247801232
25,24.03017197701126,26.055479753588003,25.246411545071684,24.899882605313046,23.5667652832509,27.31614878555568,23.749438552893437,27.55343951543461,24.706896869710004,26.48636480699111,26.536216331602123,24.920740449158885,22.09986698239637,22.772154543240436,23.38890456096926,27.117369032599175,24.684009032349895,23.09154852444293,26.336185908490528,23.668281630494548,27.059554323733273,24.640229950558723,24.083875976175268,22.416727522015186,25.051114024136805,0.0,18.96527388422641,24.608894502542235,21.204446460093195,23.049465400410487,28.88719838158959,21.06129685365805,20.57960925521852,28.95196045637174,24.568744939676613,26.815896801617463,27.780164436122554,24.949899580318455,25.080576026127332,26.82877670392156,23.724616386262422,24.301661474178744,36.738588122245176,31.539347512662157,30.774088114046062,23.587176329990616,25.090641592358192,26.47136311825998,24.60342975481617,23.044760900832117,25.06169098991565,25.996033381344823,24.68987847887388,24.51622138455317,22.918769906711788,29.46230656498426,24.213559147536156,27.540418709386763,24.106481052051773,22.853117416851028,26.14474683340718,28.249856972727894,25.143947045509403,24.98981017966516,24.068108743575063,25.27247517222212,24.750711026524222,23.791389378784423,24.026917466073233,24.542856478177217,23.995799798393865,25.630725020418886,22.755532736760614,24.480091399185813,23.137943746863616,25.52809861024523,21.983564279558355,23.984452829182683,24.253345658135714,26.961302161635864,21.828081166668714,24.014611734888096,25.27142757129288,24.13175478514215,24.510629587075254,24.6255880188321,22.565338384588404,24.889417340457925,22.44506987298288,27.206141950297702,24.68156554566804,23.799737577174795,24.367852978864356,27.420503873575637,29.972711617448045,25.532937857299768,24.60281076173348,23.772738034896115,28.264475269715316,24.855111199284043,24.380428072326637,25.966892411272894,26.290387452000463,24.683509329398884,32.182377868625366,28.499836943538817,26.966086984432263,28.22762001972202,22.50773610697272,32.21158873646877,25.56699074861446,24.554978134095407,34.505899184457334,25.411802091473483,25.85981414551749,25.388443053066535,25.328084170901448,34.34471272740663,26.91598450245714,26.126509128831113,26.497169321671652,28.128894478241808,28.69705062135383,25.816083732170785,26.680903269660927,24.668305156671746,27.227260233985717,26.675631160158233,23.96896972456141,22.188524547852552,23.691152214818985,28.48766334359806,26.36051792467557
26,22.819131414630828,24.57470343945067,23.80324928900096,25.000139821111315,25.818264948188226,26.291137581081763,23.55265800560047,27.002372803345448,26.588888454877328,26.116750342087492,26.98520964950103,26.313352175685033,24.425028072864965,23.909038140053738,22.567188997459834,26.889234694386072,21.713655163559125,25.825188162226382,26.603976050712646,25.82359009982492,25.8172131034184,25.330766028887798,24.91949180623642,24.161947875925236,23.245557492338186,18.96527388422641,0.0,22.510931229675116,23.160591420801893,21.425571896846165,28.293059958790526,25.6486422072653,23.068012834272157,30.033372064090173,25.181346492111828,26.70261740696432,28.147098729612903,25.549358401647456,26.774298048263482,27.96018796687356,24.000673170409172,26.63544638015928,34.07270555866346,31.511978789056943,29.052875972517544,25.036382531264262,24.08736646369414,25.256710154637517,26.68038024490235,24.492362054167955,25.727827009367935,26.140841737341148,24.410357383493047,25.69933856921381,23.250603551054418,28.95480048310906,24.126220393537615,29.030194922814193,23.703787427300075,23.42960790894808,26.253121176930872,28.729389162804363,23.789066467653715,25.75383795233797,24.787952914536504,23.808999516502748,27.490308144966853,23.071336711802346,22.972222160465417,23.97126942468617,24.08422071929116,27.602660818149943,24.588853891607304,26.33884243198937,25.08211146916077,21.830900586335993,22.779439982855816,26.071283961775375,24.299430424809376,25.528984827685946,22.31749485967266,25.275138522503624,24.601404970809575,22.933658082144643,24.606130430199137,24.43838472109103,23.765642781531678,24.714595464505024,21.13404676259005,28.42053909207215,24.10725919600195,22.9565050970112,23.19577192533622,25.292655022205352,30.090112475544114,24.343863789662286,23.241472112610396,24.090941369613912,27.60409212454314,24.87838463145117,26.45589725587567,29.017171171211853,26.83438179927924,24.70470872845237,31.887978261185832,29.646569748183435,27.9574292273154,26.640270835026154,24.00964196401922,31.536470078315837,26.793246980158703,28.741932889789638,33.69612930692716,25.934862135884927,25.088604169454133,25.337856219089137,27.11728042194172,32.68718943005907,26.68607188852265,26.943935339846362,24.76950187668249,26.67091996021215,30.562426132648007,25.859439836714927,27.101325094523677,26.01246132614371,28.014859455821334,25.84231949787644,25.083723368083252,24.23937702259119,24.798671002769964,27.525558569910036,25.62679448921333
27,23.249408157025723,24.15004129578766,23.35266177301781,23.50092931733957,24.710328911555912,25.208506420326245,23.561714071835876,24.28226797307632,25.759836791993404,25.513765332797643,25.347350911303906,24.96965390964147,24.136388553441858,24.23233460572835,21.554234218504906,25.134785285988688,22.69310262636335,24.00637720005791,26.24096286354536,23.823177914408898,23.55710338529348,23.518441095549306,23.2246745612855,22.163369142744276,22.93459348480987,24.608894502542235,22.510931229675116,0.0,23.090426195666325,18.15571930137194,22.162089745001357,20.530603607868898,18.856011206574152,30.303856611742564,24.771369349157936,25.099002916622812,26.296078652203345,23.337778177955705,23.985049115716624,27.870097586016627,23.18474353661148,25.766052080395195,35.43220009394634,32.749696590986474,27.034244679528943,22.328033237525645,23.264163608586077,24.647804243432635,23.509142571057748,24.500254378764577,24.603605004087953,25.982356250341756,21.70155939159127,24.279835692999697,23.98344180641676,28.524898527652798,23.137502571860683,28.232075977234743,24.6123721813726,23.142647653098784,25.128357125746984,26.488697715863324,23.99965169085764,26.109301197423314,24.811305010851655,23.99003740108221,25.694855250538907,23.383489840406583,22.082167297556467,23.755992980260018,22.61833430173306,27.705219156994545,25.54791228563145,26.101243726655085,24.618678511141844,23.486548975288137,23.967221646839953,24.117773954753662,23.423395591930543,26.079496693595257,22.89583079636718,24.522929934490353,23.584122244619426,22.51860041427187,23.053342667375624,23.844732503806316,25.27058840607111,22.35801617411794,21.345437185991706,28.90380440314818,24.190953653893942,24.119995982060573,24.329749783995354,27.915487648895777,30.866459413245476,25.36946594056104,23.583482567479614,24.48779599466856,27.627986520823562,24.959179340268314,26.104539911418755,26.45674400776805,23.584103720967345,26.316158547971533,34.937854320313456,29.05539151357214,24.29474710986874,25.60220049904565,21.91800336206091,28.52705377007348,27.52317856716127,27.35203987300407,30.053633534819454,25.98348240252104,24.423921076811563,23.55028076494448,25.135611255508298,31.735965881361793,24.241450908105936,25.88949415469853,24.982789230079543,23.774068885663365,30.298538680637677,26.324358236526407,26.813436789618677,24.549263034030094,27.906801584900368,25.54677326358855,24.876794576367125,23.154989204114685,23.710628280062643,28.322568867974578,25.70872001953291
28,23.329689958488707,27.91935690641805,24.622746309455252,24.970901151645908,25.856936226237462,26.329108094042102,25.09916645014326,26.980459392521556,24.42345798749504,22.22438668158048,25.288442799878954,24.20246405691571,23.279565473936362,23.6658493623858,22.38368243677465,27.124125561659604,22.496695374366585,24.71492027194211,24.07494597854041,22.014421568939696,27.46980439673928,24.38716664679081,23.280724159916748,23.876159999807104,25.015213790070174,21.204446460093195,23.160591420801893,23.090426195666325,0.0,21.378497076833746,25.734320083912497,21.571601550532247,17.229395372825955,30.185028406236174,23.530086280814075,25.696478062412197,27.979686249916007,24.879753082993673,21.987117858693992,26.71786359437971,23.327476995946284,25.526673110573793,33.354267024585,27.634754171260944,28.235842353341464,20.78919491498977,25.679828070383707,23.76770265302102,23.194053899124246,24.508436262934218,24.822102262923426,25.54690710421716,23.738609262106948,25.363512696083866,24.372662017968313,30.292593309455665,24.674737470075137,26.931779870176104,24.32920618624569,23.241152930477398,26.564493017722558,27.875116189840448,22.54333134293272,26.047067360024954,24.835528287571368,24.280541423222346,22.05359442009592,24.55993210869264,23.191619042208966,23.087601492791627,23.34019741882131,25.767583703721403,25.036011173283633,24.0242501220535,25.745839811338957,25.51727116347786,24.610467559648228,22.237661948951644,25.29955493393491,25.93733197726631,23.121194882942905,23.204583779974147,22.330779335007968,25.369300949865764,22.555965397884655,23.262600015585768,25.066088154194958,23.302889647096098,23.415223145163868,27.219324037413863,23.378242776536773,25.572925924131674,22.65918939301305,27.843879816974052,29.6570917208913,26.1302815910865,25.086984481388676,24.43362794405367,28.582004045811264,25.237653788604838,27.622662374469424,25.221068757211366,25.727378993173534,28.1163538408527,31.63103173770055,29.939222927463444,28.227616553691888,25.236668383499723,23.787226911333743,30.97843346978674,28.792578115250645,25.301587623772413,32.245007877392396,25.192285729816827,24.52471714981202,24.146022701311946,24.659016745019912,31.568746119321553,25.180418109253534,25.90454312161117,25.050023611296577,27.099843656437393,30.32421915337014,25.184178657731533,27.189943708027318,24.007465424826506,26.70850125273364,25.205728091862575,22.515351025264923,22.466728535064806,23.71310358202455,27.37389356952809,24.07048809242169
29,23.753156438726506,26.667919672427036,25.107338293742856,25.17652907165703,27.043994541635225,24.40666405920082,24.782595289281804,24.12052536557715,24.481107104333773,25.197429174823924,27.132352917561676,26.8914396437409,25.036858796397674,24.7259027322424,22.671941755386868,26.931434804420537,22.78185472085487,26.402612583514745,25.702102542333133,23.149797226925827,26.316090396820655,24.90114484597302,22.865367808834456,23.34590669221599,24.83612590306453,23.049465400410487,21.425571896846165,18.15571930137194,21.378497076833746,0.0,21.59800049443438,22.26385145387915,21.989957305447422,29.777858716570144,26.612377818715064,25.646149065393708,27.680023325829474,25.643758109776314,25.319599172220887,29.353271503606656,24.136098825260543,26.532015665525407,35.884553977469025,31.25487106700657,27.991617495702528,24.04395217238853,25.487948601579,26.287208209541188,23.47440372797387,25.40862058141379,25.747602554150394,26.64726952246631,24.43103168450592,25.268645468106424,23.586949882726007,29.99212420788804,24.7258791485893,28.60566519506262,25.339761770849023,23.753077748681235,24.70313138271817,27.725393069333823,24.559549976415937,27.28807521248939,24.94367020539871,24.700418047048192,25.53388379703291,21.992565452359724,22.99795220619058,23.935286660047186,21.335492957542364,28.376600490714605,25.95188047034154,25.932858151087636,23.89023430105686,24.540909638349994,23.816057260073386,24.770841073288594,24.380296967354433,26.701776973770944,23.090996465594568,23.892652864544743,23.192483065116793,22.58405072054059,22.403466771861716,23.50178122183578,22.521655360976975,23.185582565713524,22.338521172865626,29.226530022802585,23.844338293986315,24.724215610638176,23.544998530173974,27.200604089907337,29.64340211317389,24.859277822658278,23.673236280060177,24.45417564223099,30.15938519171035,26.286721980464435,26.113539101967714,25.742365924540163,23.87152980010446,28.00476509099846,33.68449755342246,30.54437143525516,27.373101683118463,26.81769866293481,23.225954523323875,29.246269846431026,28.313872062443796,26.14722121613489,32.98955444794989,25.126495119988995,25.29725854452149,23.81338044485473,26.18317126749587,33.049051785094,25.03965263008965,26.43112390629575,26.22182935883997,28.67556674320253,31.983425224543794,25.61998204132854,26.821292934940185,24.970827662169185,28.795310673673367,25.953065298095034,25.721076526529682,23.622623041454563,24.100467489413496,28.863954025965278,24.620156005014152
30,28.151920784586665,29.694911504945264,28.733859523334157,27.074545144381144,28.39915221332503,29.77146554551392,27.885973370740494,30.455628116184858,28.35667538630264,27.793304493877017,30.883014391708357,28.242472267574158,28.140426981260788,27.54834000454986,26.869710103448146,29.986588534290213,26.12848899179161,28.437128745912737,29.37813483106182,27.35888451772822,28.343206522498658,26.10452780710932,27.41966126492764,24.418521401118664,28.72264155975579,28.88719838158959,28.293059958790526,22.162089745001357,25.734320083912497,21.59800049443438,0.0,23.435451108419592,23.248480825386288,33.22447118138543,28.070308018104555,27.85364729554455,29.726747244406937,27.90248571699196,26.464985234190397,32.112133023951365,27.831876515983076,27.508952576592108,39.184859336078155,32.43881985394738,29.050289000779397,25.151051060462336,26.78024957498155,29.549273042574242,24.0670221842145,27.330068608866892,27.746315790430625,29.781753359249205,26.764568310924655,27.636679488114588,27.622432556473925,33.11512756077537,27.178557807836736,29.038748411297075,28.022020966058005,26.085875766214095,28.754005083891297,30.72702473367077,27.011327097291595,28.64365905969852,28.5426228978583,28.883432946367808,27.895227789567993,25.661512648414774,25.96050133390152,27.554267265734783,27.11041949506522,28.76037402873388,27.790455926218016,28.783510125497493,27.273267549455085,26.829898325644255,27.05019532233217,26.530713056737515,26.40973650969446,30.042481378933893,26.469598181974916,27.76440650123246,26.851736516310066,25.913525929087786,25.315254822836003,28.071481258990698,28.58958203896805,25.589367052935817,26.46424960866705,31.140812359115106,27.080615932962544,28.92153448589611,27.106144870167483,31.115577351935872,31.850737784552365,28.86280712529439,27.909850271240042,28.952817427097976,30.68844122595181,28.89875859006488,30.10096455661413,31.365809456053253,27.976085382102735,29.91178940675827,36.019555714860715,29.8492478019035,29.63905216878707,28.004493966093822,27.156549299582068,32.91496775031364,32.25803358146846,31.461395046628336,33.77028316400703,29.83255627194634,29.548164597428663,27.781735008530436,27.446587589675154,35.443436694888796,27.872422514526967,29.81044440024998,28.061944465080717,29.98802957266059,32.2041358977746,30.864279505042436,30.118442502208197,28.307311426232673,29.940228279549927,27.61305357083429,28.14362868188089,26.408911968703688,27.365385323776582,29.666410932629322,28.72670405192232
31,23.12700499974897,25.714808391590676,23.872318756853932,24.196451476606605,24.443734305194592,25.8686507034814,25.4946633557666,25.472516700754547,24.322426639641414,25.446108204573502,24.858280455740214,24.665947086614253,23.416507316548913,23.11809172115881,22.974058513223852,25.73552324885176,23.898532230209945,23.30641107348034,25.296773689344874,22.703260991509428,24.17111850734533,22.711416476924775,23.307574714474253,22.415132345525112,24.28942282895458,21.06129685365805,25.6486422072653,20.530603607868898,21.571601550532247,22.26385145387915,23.435451108419592,0.0,15.611475926605186,29.998657912548694,24.566836889085966,23.809345975610082,27.7504382752906,23.45358311158079,23.503093935879715,27.145364780106185,23.042324200062676,23.637077683412368,35.21736792120622,30.237096998498874,27.297996935850517,22.143178778026364,24.228192993758693,25.04081817028778,21.235060738778433,23.580953679687713,23.352791918070725,25.970750421612735,22.883504212306114,23.33773620061338,25.892526691841063,30.935607513517372,23.140465880989133,26.12148284148403,24.943721294332214,24.321667496179384,26.941695094491077,28.48708335021365,23.113759386425464,26.36827356264826,24.437227553828052,24.468743380714088,24.942070810887767,23.677752263542697,21.9091872580242,23.59155992556215,21.84842796976539,26.28926488718249,24.960669832435165,26.524536620868208,25.500004894637165,26.77538766026154,25.040596279748556,23.62328016246486,24.971706574235945,26.557900653944845,22.390484035758647,23.166436819296013,26.496325196708067,24.225894232321515,23.233883275146027,23.04242309819141,24.917675827316426,23.282755751304418,24.849644687348132,27.54569072252501,23.100379564653785,22.618805652251886,22.601020511867308,27.331490293060156,31.459570176971507,24.40513102695778,23.277953675692224,23.30021365807574,26.305530076028045,23.469605578419905,26.570465019549346,26.86840834815497,24.304397573481925,27.401752438509394,37.938774438691766,27.768957411208415,26.019203281517818,25.994087852241798,22.683559139320767,27.769584283541562,27.51451586034104,26.948981792615044,31.203749965738044,26.032704672581612,24.19869288697678,25.539702803176006,25.329964818344056,33.27369586210031,26.232744641793246,27.08155929209006,26.595235619735682,26.39631623169068,30.805824630877026,25.63015656372787,28.10412806186278,24.129946628378416,28.014169244404094,26.332112686990087,24.12531276759912,22.4710925281846,24.72792961170506,29.166886531292167,25.60379280518619
32,22.035140222664896,24.798128290168215,23.74346040817513,23.725655031519235,23.488244914954166,25.509843291350176,24.02210086402757,25.516097715707332,24.40542119314034,23.5532832973393,23.8960880628334,23.996745579367676,22.89494833871812,22.304302643905917,20.625107431472273,23.90040249212078,22.661615713510315,22.749762535184114,24.158774105258896,21.277048935732527,23.91499811718724,20.710262048070735,23.010332900114157,21.85296986309208,23.249302427228816,20.57960925521852,23.068012834272157,18.856011206574152,17.229395372825955,21.989957305447422,23.248480825386288,15.611475926605186,0.0,29.523583706288633,23.70130209665609,23.881335922771385,26.997834814781786,23.436171116256237,22.937181290759906,26.45543079274418,22.414282613604716,22.848483842680544,35.447424198471815,29.887882569653762,25.948464208320175,20.367656602161727,23.814820538027718,25.08143989330284,21.245662487335444,21.61184545743398,23.3222774320751,25.13768927180356,21.453060261036175,22.878442264409024,23.24911668732129,28.882215743695802,21.8754172746718,25.107833705861236,22.62512104340476,22.379451732446046,25.453511063434775,26.894105509904662,22.266771881918174,24.13008637990748,23.061007850282316,23.65553071726374,21.967841879259826,23.33757776289187,21.489093078775458,22.25936253718337,21.948222030193964,24.12732943870926,23.674485740443597,24.08101547751088,24.176613149709365,24.00977908914586,23.37445733330838,21.722643007770493,23.366192922356632,24.564155690072763,21.984104449284022,22.044126899225006,22.685840951737887,23.233068614435627,22.39498356436618,21.45132487692622,23.84259490623184,21.875803626637136,22.847378537645387,26.88835403994103,22.985490985735975,23.859694849780375,22.44027346741248,27.981898317475647,30.138443567990095,25.32111439313573,23.77494272298567,23.164585466804635,25.35849041104489,23.820287037436096,25.93809408978667,26.159117542975608,23.57007142519659,26.543495929530394,35.1465011772529,26.869710297976493,25.208560938878986,24.331471674427522,20.921475697902107,27.940421607579538,27.48480514446603,26.42725916884496,31.07580877281098,23.774118771263602,22.66032716275471,23.233422284003076,23.65089563779913,30.687412358605307,23.78699688783753,25.274135416256776,24.63850316143376,23.785465651715167,28.56326048267002,23.959998861930995,26.542634574196104,22.936346033275743,26.659725723510896,23.852166426237048,21.761057188150332,21.533572120022768,24.137286120971268,27.80630757348498,24.378434331571476
33,23.19655078000315,28.620990069835276,25.55933109460036,24.522285017894127,23.369165299160457,24.825667061234327,23.915601130763836,26.909885423077377,27.95430769254101,26.279233820966965,25.333387578472497,25.64009227659199,21.464771631635315,24.072579013235657,24.452048366967343,29.10020992708642,25.323558743179806,24.630844164028666,26.024900144796664,25.870600587792747,26.89475065261232,25.826975016824846,24.615203068557733,24.670453609905294,23.893199866032155,28.95196045637174,30.033372064090173,30.303856611742564,30.185028406236174,29.777858716570144,33.22447118138543,29.998657912548694,29.523583706288633,0.0,21.024166371494218,22.7861824345475,25.91312518992178,23.00791144776249,25.863385195119736,22.315550207458664,27.106586565791986,23.93392569807192,36.36256337633759,32.09381238005072,33.21140583876168,24.690803873320863,23.430786217478325,26.72293817450109,27.222210175093892,22.955917508401004,23.746101202730298,28.283933927510624,25.917735524598953,24.03868730320867,23.824859559433243,31.72466811122795,25.674955926037114,25.19656496239926,23.634048618450834,23.824212442260787,28.202547590512935,28.182738938994763,24.42655526081111,23.746617210882327,24.859757068764328,24.043776999429518,27.693313392966687,24.088528843009097,21.651255031255545,21.74908237690287,22.40758671429868,28.382439684902703,24.078856962596568,24.52413301967496,24.27286720418912,28.088103757295336,24.569861442170446,23.690097547168037,26.633125589819564,24.494045656202974,24.069672063765054,22.109332402370704,27.351292740798076,27.738965472954536,24.559728793712214,24.261945370318834,24.70576109799542,24.00971799473572,25.36707050225916,27.20266660430002,24.938713413786154,20.96660964466769,22.742751163129828,29.15594183627005,33.38249318296458,23.542137695567334,23.133786718093507,22.058487997544038,28.230658618325023,22.707562455617232,26.40162653821829,29.07381950919707,27.302264064768988,26.544580036130824,34.86885291259168,28.93945208107649,28.841429217263837,26.29306699014654,25.362092990499182,32.985988694434944,26.2164972395721,28.914060830399663,35.83101319796762,21.779513876501383,26.49918458601102,21.823845527031654,24.478963781087796,31.449291634560204,27.528707637783427,24.654783040532507,27.063974690176796,28.423092049068547,30.290221500153763,25.41710693063746,27.726728269118635,22.988670470112428,28.625077273270872,27.682794628882768,25.573648513811378,23.769526440507356,25.156117539875005,27.512750098521806,22.764426243460772
34,16.008093631683177,21.360312878415765,19.288304095899054,17.11917794160442,15.998156603911175,20.453409517294638,16.20535212672632,23.40666632812265,21.901995271837595,19.232379210742288,16.735120153380798,15.493434209386791,15.250562392459537,16.50997287131527,18.705882227392696,22.753566630193767,18.67151281064026,17.0974516262548,22.62124612171811,19.45585295823378,21.95149692585218,20.317962061104534,19.934592071759376,18.96100923351388,18.590641087760037,24.568744939676613,25.181346492111828,24.771369349157936,23.530086280814075,26.612377818715064,28.070308018104555,24.566836889085966,23.70130209665609,21.024166371494218,0.0,17.49603196980196,18.760656279961086,12.827806038831659,15.003450114781934,18.054018063355002,20.863713312931562,17.096317931658824,31.653786888650302,27.261802199433845,26.726646641086173,14.37817529823255,15.934091387758592,19.807239309118575,20.28949905281402,14.353850944753606,15.95476491905927,20.793259638664964,19.573621283156307,17.54965323859318,17.62546505206966,25.651610069153453,18.01283034858149,20.82589383532478,16.460431690021043,15.177460178865926,22.238468647828537,22.258991231115395,17.281834093682143,20.16578754129336,18.57568137303871,17.963778332444107,22.327997127220172,19.850311382822575,15.884722447084428,15.716015445913172,18.362114110626234,22.398797860266498,15.935992140008148,17.167344003142436,16.863095804807344,22.352165379510428,16.130584518414214,15.072423411063092,17.631965787125782,19.41766473683967,16.747708717819588,16.093239756448202,20.69067452172047,19.370733295372006,16.509571880206096,16.429518537604462,18.970883038586187,15.7166470313184,19.69835341282675,22.474948319335663,19.47864497397981,17.92199819738692,17.101095708650792,24.526374331410743,27.20011348503772,19.51794718065772,18.740673287731706,18.096606054039988,23.683924342358992,17.483507113570838,23.417958439564288,24.79062115802667,23.176293880540676,22.664847210155354,29.873160741676543,25.97645324568322,23.075884043407914,19.60486005316389,20.800915203210753,28.2867646957714,22.165643735864627,24.448603617461046,28.345916938923132,17.464681180658044,20.587339355263047,16.603421187027962,16.39419941313985,24.91225515593144,19.88620532326381,17.905882388981496,19.567496441367776,22.69049173791583,26.263725904273016,20.522935467669026,22.00649204711752,15.464499454956979,20.96627356818254,20.055614625464585,15.511308177849829,16.497921107601528,17.82725769362557,23.336442934321113,19.49542790452565
